customer_postalcode_city_id,customer_id,postalcode_city_id
3882,RB-19435,36
3883,RB-19435,37
3884,GD-14590,542
3885,RA-19885,44
3886,RA-19885,45
3887,DB-13555,211
3888,DB-13555,212
3889,RL-19615,106
3890,RB-19465,9
3891,JF-15295,417
3892,RW-19690,17
3893,VG-21790,5
3894,JM-15265,3
3895,BE-11455,270
3896,BE-11455,271
3897,CB-12535,516
3898,SD-20485,20
3899,SG-20890,38
3900,TS-21430,461
3901,DK-13225,13
3902,ML-17395,90
3903,MA-17560,31
3904,LR-17035,13
3905,BE-11335,38
3906,CC-12145,265
3907,BD-11770,28
3908,JK-15640,235
3909,DB-13615,60
3910,RR-19525,594
3911,SV-20935,221
3912,RB-19465,430
3913,MV-18190,62
3914,EH-14185,147
3915,JS-16030,663
3916,ES-14020,17
3917,NS-18640,64
3918,NS-18640,65
3919,NS-18640,66
3920,SH-19975,726
3921,RF-19345,73
3922,DL-12865,324
3923,AG-10390,31
3924,SW-20245,29
3925,SW-20245,30
3926,KN-16390,381
3927,GB-14530,453
3928,GB-14530,454
3929,GB-14530,455
3930,CL-12565,17
3931,KF-16285,205
3932,AY-10555,17
3933,BD-11635,64
3934,BD-11635,65
3935,BD-11635,66
3936,HG-15025,727
3937,CB-12025,710
3938,LS-16945,361
3939,DM-13015,551
3940,DM-13015,552
3941,DM-13015,553
3942,AC-10615,88
3943,LT-17110,314
3944,LT-17110,315
3945,AH-10585,324
3946,SS-20140,728
3947,TD-20995,235
3948,PP-18955,3
3949,PG-18820,408
3950,AA-10645,688
3951,FA-14230,205
3952,TB-21520,242
3953,AH-10075,509
3954,CP-12085,160
3955,BF-11215,55
3956,CP-12340,324
3957,LS-17245,94
3958,TS-21655,283
3959,JS-15940,551
3960,JS-15940,552
3961,JS-15940,553
3962,NF-18385,622
3963,KN-16705,38
3964,GA-14725,106
3965,EH-14125,209
3966,EH-14125,210
3967,RA-19285,126
3968,TT-21070,106
3969,AH-10465,729
3970,CC-12430,625
3971,CC-12430,626
3972,CC-12430,627
3973,KD-16495,106
3974,BG-11035,153
3975,FH-14365,205
3976,PG-18820,235
3977,NZ-18565,43
3978,TB-21595,470
3979,JE-15475,18
3980,EH-13945,213
3981,BF-10975,332
3982,PC-18745,689
3983,SV-20365,62
3984,Dp-13240,147
3985,HR-14830,452
3986,WB-21850,102
3987,AS-10090,222
3988,SP-20920,379
3989,SP-20650,730
3990,CM-12655,235
3991,JR-16210,456
3992,JR-16210,457
3993,JR-16210,458
3994,JR-16210,459
3995,CB-12415,32
3996,SD-20485,630
3997,SS-20140,3
3998,EH-13990,38
3999,AH-10030,13
4000,EM-14200,312
4001,TB-21190,235
4002,AB-10165,731
4003,AO-10810,90
4004,TT-21220,614
4005,KN-16705,637
4006,FO-14305,634
4007,GA-14725,133
4008,NC-18415,732
4009,JF-15190,158
4010,GT-14710,280
4011,KM-16660,86
4012,PJ-18835,46
4013,AC-10660,13
4014,JG-15310,148
4015,JG-15310,149
4016,RM-19375,155
4017,RM-19375,156
4018,RM-19375,157
4019,EK-13795,133
4020,RD-19585,31
4021,CV-12805,106
4022,AG-10330,430
4023,GM-14440,17
4024,MC-17605,219
4025,ES-14020,94
4026,MM-17920,34
4027,MM-17920,35
4028,MM-17920,36
4029,MM-17920,37
4030,MH-17440,62
4031,NZ-18565,463
4032,NZ-18565,464
4033,NZ-18565,465
4034,NZ-18565,466
4035,GB-14575,49
4036,GB-14575,50
4037,GB-14575,51
4038,GB-14575,52
4039,DB-13270,56
4040,JK-15625,106
4041,AM-10705,733
4042,MW-18220,9
4043,AG-10330,18
4044,CM-12160,147
4045,RA-19915,192
4046,RA-19915,193
4047,RA-19915,194
4048,SB-20185,266
4049,PK-19075,584
4050,PK-19075,585
4051,SV-20935,64
4052,SV-20935,65
4053,SV-20935,66
4054,MG-17650,512
4055,MG-17650,513
4056,CM-12445,18
4057,ME-18010,512
4058,ME-18010,513
4059,YS-21880,9
4060,MB-17305,734
4061,AS-10240,566
4062,MC-17425,62
4063,PG-18820,248
4064,PG-18820,249
4065,JS-16030,267
4066,JB-16000,90
4067,DK-12985,735
4068,JF-15490,56
4069,PO-18850,382
4070,BT-11530,251
4071,NW-18400,736
4072,JF-15415,87
4073,AC-10420,106
4074,TB-21280,38
4075,HA-14905,86
4076,LH-17155,205
4077,LO-17170,294
4078,LO-17170,295
4079,LO-17170,296
4080,DP-13390,119
4081,DP-13390,120
4082,DP-13390,121
4083,DP-13390,122
4084,CR-12580,404
4085,KB-16405,87
4086,ML-17410,192
4087,ML-17410,193
4088,ML-17410,194
4089,MC-17575,48
4090,VM-21685,676
4091,VW-21775,220
4092,GK-14620,417
4093,AT-10435,135
4094,AR-10825,64
4095,AR-10825,65
4096,AR-10825,66
4097,JH-15820,38
4098,RA-19285,334
4099,RA-19285,335
4100,RA-19285,336
4101,RO-19780,88
4102,LR-17035,354
4103,LR-17035,355
4104,MK-17905,323
4105,YS-21880,155
4106,YS-21880,156
4107,YS-21880,157
4108,JH-15910,430
4109,AT-10735,541
4110,RM-19675,737
4111,BB-11545,327
4112,AS-10285,738
4113,DK-13375,87
4114,JH-15910,132
4115,JK-15205,512
4116,JK-15205,513
4117,EH-13765,17
4118,VW-21775,484
4119,VW-21775,485
4120,VW-21775,486
4121,CG-12040,731
4122,EB-13705,46
4123,NF-18595,721
4124,ME-17725,377
4125,ME-17725,378
4126,AZ-10750,205
4127,RF-19345,28
4128,AJ-10780,739
4129,SF-20965,206
4130,MZ-17335,13
4131,SB-20170,48
4132,AH-10210,109
4133,NK-18490,565
4134,AI-10855,62
4135,TP-21565,740
4136,LW-17125,741
4137,NG-18355,99
4138,NG-18355,100
4139,NG-18355,101
4140,NG-18355,39
4141,NG-18355,40
4142,NG-18355,41
4143,EB-13750,398
4144,SP-20860,190
4145,SP-20860,191
4146,SP-20545,260
4147,RB-19795,518
4148,DB-13660,395
4149,DB-13660,396
4150,NB-18655,13
4151,XP-21865,24
4152,MH-17455,235
4153,BG-11740,205
4154,DB-13660,551
4155,DB-13660,552
4156,DB-13660,553
4157,EM-14140,395
4158,EM-14140,396
4159,RB-19465,28
4160,PO-18850,13
4161,AG-10900,233
4162,BF-11275,452
4163,HG-14845,106
4164,BS-11590,235
4165,JD-16015,106
4166,CS-12250,9
4167,FC-14245,5
4168,SE-20110,456
4169,SE-20110,457
4170,SE-20110,458
4171,SE-20110,459
4172,CK-12205,742
4173,DS-13030,38
4174,SA-20830,86
4175,TP-21565,102
4176,CC-12430,38
4177,LA-16780,42
4178,AW-10930,147
4179,BP-11230,31
4180,DB-13360,669
4181,PC-19000,690
4182,TB-21595,224
4183,TB-21595,225
4184,TB-21595,226
4185,TB-21595,227
4186,TB-21250,153
4187,MV-18190,218
4188,DK-12835,34
4189,DK-12835,35
4190,DK-12835,36
4191,DK-12835,37
4192,PK-19075,235
4193,AH-10120,233
4194,GM-14455,294
4195,GM-14455,295
4196,GM-14455,296
4197,BD-11725,413
4198,BD-11725,414
4199,RM-19375,433
4200,BW-11110,443
4201,GT-14710,20
4202,AH-10120,248
4203,AH-10120,249
4204,DR-12940,634
4205,DL-13495,690
4206,BD-11620,106
4207,HW-14935,430
4208,JO-15145,712
4209,RD-19660,327
4210,DO-13645,182
4211,DO-13645,183
4212,CC-12370,106
4213,SH-20395,314
4214,SH-20395,315
4215,FC-14335,32
4216,JG-15160,715
4217,LC-16885,417
4218,CC-12220,28
4219,BW-11110,28
4220,JJ-15445,48
4221,TT-21460,18
4222,EH-13990,435
4223,PR-18880,743
4224,BT-11680,94
4225,EC-14050,133
4226,SP-20650,38
4227,AJ-10780,424
4228,AS-10630,248
4229,AS-10630,249
4230,AA-10375,731
4231,EH-13945,205
4232,DB-13270,361
4233,CC-12100,218
4234,VT-21700,43
4235,DB-13060,119
4236,DB-13060,120
4237,DB-13060,121
4238,DB-13060,122
4239,BS-11590,15
4240,NR-18550,166
4241,KN-16390,235
4242,JW-16075,314
4243,JW-16075,315
4244,JM-15535,235
4245,MF-18250,106
4246,FA-14230,567
4247,KH-16510,18
4248,SS-20515,248
4249,SS-20515,249
4250,LC-17050,115
4251,VW-21775,235
4252,LD-16855,222
4253,SP-20545,147
4254,DK-13150,38
4255,FC-14245,13
4256,RD-19480,46
4257,AR-10540,39
4258,AR-10540,40
4259,AR-10540,41
4260,CC-12100,106
4261,CA-11965,172
4262,BT-11530,28
4263,MG-17875,406
4264,TP-21130,53
4265,TP-21130,54
4266,GT-14710,349
4267,FH-14365,509
4268,HK-14890,395
4269,HK-14890,396
4270,CC-12220,9
4271,DP-13000,251
4272,VF-21715,531
4273,GH-14410,125
4274,JH-16180,62
4275,RB-19465,3
4276,LS-16975,222
4277,EB-13750,349
4278,DK-12835,74
4279,DK-12835,75
4280,DK-12835,76
4281,SC-20260,246
4282,SC-20260,247
4283,CT-11995,182
4284,CT-11995,183
4285,CB-12025,693
4286,KM-16720,18
4287,RD-19720,87
4288,BP-11050,241
4289,EJ-13720,205
4290,RO-19780,142
4291,RO-19780,143
4292,MS-17530,87
4293,DW-13585,281
4294,AM-10705,377
4295,AM-10705,378
4296,BG-11740,744
4297,KB-16585,133
4298,GT-14710,28
4299,SV-20815,419
4300,GG-14650,64
4301,GG-14650,65
4302,GG-14650,66
4303,SV-20785,190
4304,SV-20785,191
4305,ON-18715,330
4306,RA-19945,745
4307,SV-20785,282
4308,KB-16585,330
4309,AG-10495,17
4310,JK-16090,248
4311,JK-16090,249
4312,MV-18190,90
4313,CP-12085,463
4314,CP-12085,464
4315,CP-12085,465
4316,CP-12085,466
4317,VP-21760,13
4318,PM-18940,746
4319,TB-21400,28
4320,EH-13990,404
4321,GW-14605,28
4322,NP-18685,747
4323,JE-15715,88
4324,BE-11455,463
4325,BE-11455,464
4326,BE-11455,465
4327,BE-11455,466
4328,SS-20590,13
4329,MB-18085,60
4330,RP-19390,235
4331,AJ-10780,287
4332,PO-18865,419
4333,WB-21850,431
4334,WB-21850,432
4335,MP-18175,456
4336,MP-18175,457
4337,MP-18175,458
4338,MP-18175,459
4339,BF-11020,246
4340,BF-11020,247
4341,KM-16375,33
4342,DB-13405,182
4343,DB-13405,183
4344,OT-18730,312
4345,JS-15880,382
4346,CA-12775,383
4347,MH-18115,155
4348,MH-18115,156
4349,MH-18115,157
4350,RB-19645,5
4351,SB-20290,206
4352,TW-21025,450
4353,DL-13330,607
4354,DL-13330,608
4355,SD-20485,73
4356,TB-21055,435
4357,DP-13390,82
4358,DP-13390,83
4359,DP-13390,84
4360,DE-13255,205
4361,MC-18100,71
4362,MC-18100,72
4363,HG-15025,5
4364,CM-11815,13
4365,RP-19855,18
4366,LS-17200,283
4367,DR-12940,569
4368,CC-12475,424
4369,SS-20515,82
4370,SS-20515,83
4371,SS-20515,84
4372,JF-15190,28
4373,SW-20455,206
4374,SG-20470,747
4375,CS-12355,148
4376,CS-12355,149
4377,SC-20695,4
4378,BF-11170,424
4379,GZ-14470,748
4380,SP-20650,492
4381,PJ-19015,64
4382,PJ-19015,65
4383,PJ-19015,66
4384,DB-13060,416
4385,CK-12325,549
4386,SF-20065,749
4387,DP-13105,5
4388,VM-21835,728
4389,SF-20200,9
4390,MF-17665,173
4391,BV-11245,409
4392,BV-11245,410
4393,KE-16420,58
4394,KE-16420,59
4395,EM-14200,324
4396,BT-11680,46
4397,MM-18055,48
4398,PO-18850,205
4399,SP-20860,495
4400,SP-20860,496
4401,CS-12355,116
4402,CS-12355,117
4403,KB-16600,38
4404,AA-10375,62
4405,BP-11155,467
4406,TC-21145,139
4407,TC-21145,140
4408,TC-21145,141
4409,BG-11035,423
4410,DB-12970,62
4411,RL-19615,48
4412,SJ-20215,222
4413,CS-12175,139
4414,CS-12175,140
4415,CS-12175,141
4416,NC-18535,73
4417,CW-11905,31
4418,CM-12115,28
4419,PT-19090,93
4420,CL-12700,38
4421,HF-14995,424
4422,JC-15775,147
4423,JH-15910,215
4424,CC-12610,47
4425,IM-15055,74
4426,IM-15055,75
4427,IM-15055,76
4428,BF-11170,524
4429,CS-12355,99
4430,CS-12355,100
4431,CS-12355,101
4432,MC-17605,32
4433,MC-18100,20
4434,LW-16825,73
4435,KH-16510,392
4436,RB-19645,215
4437,GD-14590,750
4438,GD-14590,751
4439,EB-13705,18
4440,PS-18760,15
4441,GH-14425,87
4442,LO-17170,169
4443,LO-17170,170
4444,CS-12505,3
4445,YS-21880,220
4446,TC-20980,521
4447,TC-20980,522
4448,PW-19030,38
4449,CS-11860,28
4450,DP-13165,32
4451,BM-11575,752
4452,DL-13495,525
4453,BF-10975,383
4454,FC-14335,307
4455,MP-18175,563
4456,MP-18175,564
4457,AJ-10795,34
4458,AJ-10795,35
4459,AJ-10795,36
4460,AJ-10795,37
4461,BC-11125,753
4462,RS-19420,3
4463,NP-18670,73
4464,BT-11440,697
4465,BP-11230,90
4466,JO-15145,82
4467,JO-15145,83
4468,JO-15145,84
4469,MF-18250,510
4470,MY-17380,93
4471,SC-20230,31
4472,RF-19345,32
4473,SG-20080,87
4474,TB-21520,754
4475,MM-17920,469
4476,CG-12520,233
4477,TW-21025,87
4478,BD-11320,55
4479,HA-14905,224
4480,HA-14905,225
4481,HA-14905,226
4482,HA-14905,227
4483,LL-16840,5
4484,SS-20140,155
4485,SS-20140,156
4486,SS-20140,157
4487,CK-12205,484
4488,CK-12205,485
4489,CK-12205,486
4490,VS-21820,21
4491,TN-21040,38
4492,HR-14830,176
4493,JS-15595,222
4494,BN-11470,129
4495,AR-10405,267
4496,SW-20455,9
4497,JE-16165,533
4498,LH-16900,64
4499,LH-16900,65
4500,LH-16900,66
4501,VG-21790,9
4502,EM-13960,13
4503,EM-13825,17
4504,JH-15910,755
4505,NP-18700,48
4506,SH-20635,524
4507,BM-11785,88
4508,HG-14965,147
4509,BM-11140,709
4510,PS-19045,235
4511,MS-17710,476
4512,MS-17710,477
4513,MS-17710,478
4514,JL-15235,62
4515,KM-16660,5
4516,RD-19900,13
4517,ST-20530,15
4518,BP-11095,406
4519,TA-21385,222
4520,PS-18760,406
4521,NP-18700,87
4522,SC-20260,38
4523,RD-19930,5
4524,TH-21115,395
4525,TH-21115,396
4526,GM-14680,235
4527,JO-15550,74
4528,JO-15550,75
4529,JO-15550,76
4530,ZC-21910,244
4531,ZC-21910,245
4532,AP-10720,235
4533,GK-14620,233
4534,HM-14980,205
4535,LS-16945,31
4536,AR-10570,155
4537,AR-10570,156
4538,AR-10570,157
4539,RH-19510,133
4540,TB-21190,306
4541,JD-15895,49
4542,JD-15895,50
4543,JD-15895,51
4544,JD-15895,52
4545,MP-17965,235
4546,JB-16000,734
4547,CC-12145,18
4548,CY-12745,33
4549,EP-13915,333
4550,DL-13315,215
4551,SO-20335,3
4552,BP-11095,28
4553,JA-15970,118
4554,BB-11545,4
4555,DK-13375,756
4556,RH-19600,658
4557,AG-10300,171
4558,JB-15400,323
4559,BC-11125,398
4560,KC-16675,248
4561,KC-16675,249
4562,DR-12940,757
4563,DW-13195,90
4564,ME-18010,643
4565,JF-15490,38
4566,SP-20860,48
4567,KN-16390,224
4568,KN-16390,225
4569,KN-16390,226
4570,KN-16390,227
4571,DB-12910,289
4572,FM-14215,177
4573,FM-14215,178
4574,FM-14215,179
4575,SM-20005,62
4576,AP-10915,108
4577,SP-20545,28
4578,RD-19585,235
4579,MC-17575,14
4580,EB-13750,235
4581,JE-15610,265
4582,CS-11860,219
4583,PB-19105,375
4584,PB-19105,376
4585,AT-10735,38
4586,SV-20365,91
4587,PJ-18835,233
4588,NM-18445,199
4589,NM-18445,200
4590,NM-18445,201
4591,TR-21325,541
4592,BF-11005,58
4593,BF-11005,59
4594,WB-21850,228
4595,KH-16630,374
4596,KL-16645,456
4597,KL-16645,457
4598,KL-16645,458
4599,KL-16645,459
4600,MG-17890,230
4601,MG-17890,231
4602,JF-15355,209
4603,JF-15355,210
4604,RS-19765,205
4605,NL-18310,17
4606,AS-10285,250
4607,SU-20665,222
4608,CK-12205,637
4609,JM-15580,87
4610,JE-15715,60
4611,AR-10825,199
4612,AR-10825,200
4613,AR-10825,201
4614,AH-10075,257
4615,GA-14515,31
4616,JF-15415,529
4617,KH-16690,5
4618,CC-12685,1
4619,CC-12685,2
4620,JF-15565,95
4621,JF-15565,96
4622,RP-19390,38
4623,CD-11980,235
4624,DF-13135,38
4625,SM-20005,85
4626,SG-20890,203
4627,LH-16750,15
4628,EJ-14155,282
4629,KH-16330,80
4630,KH-16330,81
4631,KM-16720,62
4632,LW-16990,441
4633,LW-16990,442
4634,IG-15085,9
4635,JP-15460,38
4636,GG-14650,9
4637,MM-18280,409
4638,MM-18280,410
4639,SO-20335,87
4640,MF-18250,62
4641,JG-15160,215
4642,JM-16195,395
4643,JM-16195,396
4644,PK-19075,541
4645,TT-21460,334
4646,TT-21460,335
4647,TT-21460,336
4648,SS-20875,173
4649,TG-21640,758
4650,TG-21640,759
4651,HP-14815,312
4652,MH-17290,15
4653,CB-12415,354
4654,CB-12415,355
4655,VD-21670,43
4656,SR-20425,686
4657,AG-10330,221
4658,BP-11095,314
4659,BP-11095,315
4660,JW-16075,32
4661,LH-16900,155
4662,LH-16900,156
4663,LH-16900,157
4664,KT-16480,568
4665,CC-12220,5
4666,BF-11170,48
4667,MS-17770,275
4668,MS-17770,276
4669,MS-17770,277
4670,AH-10030,29
4671,AH-10030,30
4672,CK-12595,361
4673,NP-18325,46
4674,SG-20605,13
4675,HK-14890,43
4676,MY-18295,15
4677,RC-19960,424
4678,JO-15145,670
4679,MW-18220,551
4680,MW-18220,552
4681,MW-18220,553
4682,NZ-18565,5
4683,JM-15250,424
4684,ED-13885,18
4685,DW-13480,206
4686,JK-15205,262
4687,JS-15880,215
4688,PO-19180,9
4689,PO-19180,62
4690,HF-14995,4
4691,VB-21745,209
4692,VB-21745,210
4693,MG-17890,760
4694,MG-17890,761
4695,BO-11425,28
4696,CM-12115,13
4697,LC-16930,73
4698,EH-13765,88
4699,MC-17275,762
4700,HW-14935,261
4701,LC-16870,13
4702,BP-11290,15
4703,TG-21310,62
4704,MC-18100,48
4705,RB-19360,46
4706,ES-14080,91
4707,RD-19720,46
4708,SC-20380,99
4709,SC-20380,100
4710,SC-20380,101
4711,GB-14575,235
4712,FP-14320,17
4713,EA-14035,147
4714,SC-20305,86
4715,JF-15355,78
4716,JF-15355,79
4717,TP-21415,91
4718,RL-19615,17
4719,SB-20170,5
4720,JS-15595,64
4721,JS-15595,65
4722,JS-15595,66
4723,BP-11155,205
4724,EM-13825,634
4725,SC-20695,694
4726,SC-20695,695
4727,SC-20695,696
4728,EM-14140,629
4729,GZ-14545,525
4730,ML-17395,91
4731,PG-18895,34
4732,PG-18895,35
4733,PG-18895,36
4734,PG-18895,37
4735,DK-12835,18
4736,SJ-20215,119
4737,SJ-20215,120
4738,SJ-20215,121
4739,SJ-20215,122
4740,AG-10675,6
4741,AG-10675,7
4742,AG-10675,8
4743,EB-13975,423
4744,AW-10930,691
4745,JK-16120,4
4746,TC-21535,133
4747,TH-21235,677
4748,PW-19240,297
4749,PW-19240,298
4750,PW-19240,299
4751,PW-19240,300
4752,GH-14410,677
4753,JK-15730,222
4754,LC-17140,251
4755,BS-11365,468
4756,AG-10525,18
4757,SC-20725,46
4758,LR-16915,541
4759,CB-12415,3
4760,RD-19900,404
4761,NC-18340,94
4762,NB-18655,147
4763,JK-15730,733
4764,DO-13645,350
4765,MG-18145,417
4766,LH-17155,86
4767,MM-18280,28
4768,BD-11320,118
4769,SC-20575,452
4770,TN-21040,202
4771,ZC-21910,28
4772,NB-18655,235
4773,KH-16330,763
4774,MN-17935,38
4775,MY-18295,48
4776,CS-11950,28
4777,MC-17845,679
4778,SC-20050,764
4779,SP-20650,48
4780,PR-18880,123
4781,BM-11575,90
4782,SM-20950,62
4783,KC-16255,38
4784,SG-20470,215
4785,TB-21520,38
4786,DV-13045,190
4787,DV-13045,191
4788,SC-20020,18
4789,JB-15400,283
4790,GH-14425,765
4791,MG-17650,484
4792,MG-17650,485
4793,MG-17650,486
4794,RD-19660,91
4795,SN-20560,13
4796,AH-10690,261
4797,MZ-17335,73
4798,AR-10345,147
4799,JF-15295,3
4800,DS-13180,15
4801,BP-11095,173
4802,TG-21310,433
4803,BT-11395,766
4804,JF-15190,148
4805,JF-15190,149
4806,MK-17905,126
4807,GG-14650,71
4808,GG-14650,72
4809,MC-18130,88
4810,ML-18265,421
4811,ML-18265,422
4812,AG-10270,280
4813,TT-21070,582
4814,LT-16765,445
4815,LT-16765,446
4816,LT-16765,447
4817,DD-13570,17
4818,DB-12970,28
4819,DM-12955,445
4820,DM-12955,446
4821,DM-12955,447
4822,ME-17725,32
4823,TR-21325,9
4824,SH-20395,235
4825,CB-12535,762
4826,ML-17410,222
4827,JG-15310,5
4828,JS-15880,304
4829,AG-10270,235
4830,MG-17890,415
4831,SC-20770,91
4832,BS-11755,147
4833,LC-17140,43
4834,MH-17440,184
4835,MH-17440,185
4836,MH-17440,186
4837,RD-19720,73
4838,BP-11095,741
4839,BF-11020,87
4840,CP-12085,631
4841,JL-15235,17
4842,JG-15805,265
4843,VP-21760,325
4844,RD-19810,32
4845,MH-18025,509
4846,SJ-20125,94
4847,FM-14380,586
4848,KH-16360,48
4849,LL-16840,256
4850,AR-10540,31
4851,NP-18670,87
4852,LP-17095,593
4853,AH-10690,205
4854,TB-21190,90
4855,AA-10315,235
4856,AC-10615,147
4857,EM-14140,685
4858,QJ-19255,222
4859,ME-17320,1
4860,ME-17320,2
4861,LB-16795,176
4862,JP-16135,235
4863,EB-13705,15
4864,CS-12400,651
4865,PM-19135,495
4866,PM-19135,496
4867,AA-10645,265
4868,FA-14230,5
4869,CM-12190,722
4870,CC-12475,43
4871,TC-21295,387
4872,TB-21400,3
4873,JK-15325,767
4874,BW-11200,416
4875,SH-20395,46
4876,JL-15835,64
4877,JL-15835,65
4878,JL-15835,66
4879,JL-15835,177
4880,JL-15835,178
4881,JL-15835,179
4882,MD-17350,551
4883,MD-17350,552
4884,MD-17350,553
4885,CL-12565,581
4886,RA-19885,13
4887,LC-16885,768
4888,SW-20245,353
4889,HG-14965,31
4890,MV-17485,20
4891,GT-14710,13
4892,BS-11380,108
4893,CM-12715,207
4894,CM-12715,208
4895,EM-13825,94
4896,KH-16330,28
4897,AF-10885,91
4898,JR-16210,192
4899,JR-16210,193
4900,JR-16210,194
4901,DL-12925,354
4902,DL-12925,355
4903,BD-11605,291
4904,BD-11605,292
4905,BD-11605,293
4906,RB-19570,32
4907,RB-19795,108
4908,TB-21250,9
4909,KN-16390,43
4910,RL-19615,90
4911,FH-14275,534
4912,YS-21880,3
4913,SW-20755,88
4914,PN-18775,280
4915,AT-10735,131
4916,EJ-13720,147
4917,DM-13345,28
4918,KH-16690,34
4919,KH-16690,35
4920,KH-16690,36
4921,KH-16690,37
4922,MB-18085,74
4923,MB-18085,75
4924,MB-18085,76
4925,DK-12895,323
4926,DB-13210,91
4927,CV-12295,218
4928,GK-14620,31
4929,JA-15970,456
4930,JA-15970,457
4931,JA-15970,458
4932,JA-15970,459
4933,TH-21115,361
4934,BS-11665,48
4935,NS-18505,109
4936,SA-20830,687
4937,BH-11710,766
4938,SC-20380,62
4939,RF-19345,567
4940,CM-12235,402
4941,JM-15655,5
4942,RB-19435,31
4943,SS-20515,395
4944,SS-20515,396
4945,NM-18445,218
4946,EM-14095,73
4947,MP-17470,325
4948,KH-16360,248
4949,KH-16360,249
4950,DB-13555,395
4951,DB-13555,396
4952,LB-16795,362
4953,CA-11965,3
4954,DL-12925,353
4955,FC-14335,133
4956,DB-13120,512
4957,DB-13120,513
4958,CK-12205,250
4959,FW-14395,507
4960,FW-14395,508
4961,JM-15865,171
4962,PS-18970,17
4963,TC-21475,484
4964,TC-21475,485
4965,TC-21475,486
4966,CV-12805,14
4967,VS-21820,207
4968,VS-21820,208
4969,SC-20575,3
4970,SG-20605,278
4971,NB-18580,269
4972,DR-12940,361
4973,MA-17560,400
4974,MA-17560,401
4975,TS-21655,489
4976,JG-15115,60
4977,KM-16375,361
4978,SD-20485,518
4979,TT-21070,209
4980,TT-21070,210
4981,BB-11545,39
4982,BB-11545,40
4983,BB-11545,41
4984,RS-19420,418
4985,AI-10855,129
4986,AH-10120,94
4987,BF-11170,182
4988,BF-11170,183
4989,AA-10480,218
4990,SV-20815,16
4991,EH-14185,106
4992,JL-15850,221
4993,JM-15250,421
4994,JM-15250,422
4995,JB-15925,5
4996,PB-19105,15
4997,SP-20620,136
4998,MC-17605,5
4999,BG-11695,38
5000,JO-15550,13
5001,AR-10345,153
5002,TS-21505,251
5003,GA-14515,406
5004,TN-21040,540
5005,TW-21025,9
5006,PA-19060,109
5007,JD-15790,43
5008,MN-17935,224
5009,MN-17935,225
5010,MN-17935,226
5011,MN-17935,227
5012,GM-14500,9
5013,DG-13300,87
5014,AG-10330,60
5015,JF-15355,424
5016,SC-20680,133
5017,CM-11935,160
5018,KT-16480,3
5019,CP-12340,669
5020,EK-13795,32
5021,CW-11905,354
5022,CW-11905,355
5023,KH-16510,142
5024,KH-16510,143
5025,AB-10600,314
5026,AB-10600,315
5027,AH-10075,64
5028,AH-10075,65
5029,AH-10075,66
5030,CK-12595,60
5031,SP-20620,349
5032,JP-15460,20
5033,BG-11035,42
5034,CC-12550,417
5035,SL-20155,230
5036,SL-20155,231
5037,FO-14305,155
5038,FO-14305,156
5039,FO-14305,157
5040,BB-11545,297
5041,BB-11545,298
5042,BB-11545,299
5043,BB-11545,300
5044,DO-13435,56
5045,LB-16735,540
5046,TS-21205,306
5047,CS-12505,551
5048,CS-12505,552
5049,CS-12505,553
5050,SP-20920,13
5051,CD-12790,687
5052,RF-19840,469
5053,FO-14305,48
5054,ER-13855,60
5055,PB-19150,38
5056,LW-17215,222
5057,FG-14260,106
5058,BP-11050,48
5059,SP-20860,233
5060,JD-15895,171
5061,FM-14380,203
5062,MP-17965,369
5063,HR-14830,62
5064,BW-11065,106
5065,MS-17710,352
5066,SJ-20125,110
5067,SJ-20125,111
5068,SJ-20125,112
5069,VS-21820,433
5070,DK-13090,330
5071,MG-17680,17
5072,DP-13390,393
5073,CJ-12010,13
5074,CW-11905,640
5075,GW-14605,388
5076,GW-14605,389
5077,GW-14605,390
5078,PP-18955,395
5079,PP-18955,396
5080,PW-19030,3
5081,PW-19030,659
5082,CY-12745,32
5083,BW-11110,265
5084,MB-18085,94
5085,CR-12820,755
5086,EB-14110,90
5087,SH-19975,9
5088,CV-12295,270
5089,CV-12295,271
5090,AT-10735,28
5091,AG-10390,142
5092,AG-10390,143
5093,GM-14500,579
5094,JK-15205,142
5095,JK-15205,143
5096,DW-13540,43
5097,AS-10090,382
5098,TS-21205,222
5099,SM-20320,17
5100,BH-11710,663
5101,LW-16825,28
5102,JA-15970,342
5103,KA-16525,9
5104,TG-21310,221
5105,DB-13360,506
5106,LS-17245,90
5107,MO-17950,314
5108,MO-17950,315
5109,CA-11965,484
5110,CA-11965,485
5111,CA-11965,486
5112,DB-12910,719
5113,DK-12835,56
5114,EB-14170,60
5115,DR-12940,244
5116,DR-12940,245
5117,JS-15685,15
5118,LC-16870,617
5119,JP-15520,769
5120,TS-21655,211
5121,TS-21655,212
5122,NM-18445,235
5123,EH-14125,770
5124,EH-14125,771
5125,DC-12850,42
5126,DO-13645,94
5127,LS-16975,233
5128,RW-19630,46
5129,RD-19720,772
5130,RB-19570,760
5131,RB-19570,761
5132,JE-15715,251
5133,PO-19195,15
5134,JK-16120,301
5135,JP-16135,206
5136,Dp-13240,669
5137,JB-16000,297
5138,JB-16000,298
5139,JB-16000,299
5140,JB-16000,300
5141,PP-18955,634
5142,RF-19840,34
5143,RF-19840,35
5144,RF-19840,36
5145,RF-19840,37
5146,KH-16330,62
5147,EM-14200,233
