order_id,customer_id,product_id,ship_mode_id,order_date,ship_date,sales,quantity,discount,profit
CA-2017-105473,BM-11785,OFF-SU-10003567,1,4/16/2017,4/18/2017,28.8,3.0,0.0,0.864
CA-2016-102806,HG-14965,OFF-BI-10001597,2,5/21/2016,5/28/2016,24.588,2.0,0.7,-18.0312
CA-2018-121706,BM-11140,OFF-AP-10003287,2,2/26/2018,3/2/2018,356.79,7.0,0.0,99.9012
CA-2018-109211,PS-19045,OFF-EN-10001532,2,4/4/2018,4/10/2018,16.98,1.0,0.0,8.49
CA-2016-134257,MS-17710,OFF-LA-10003930,1,3/16/2016,3/19/2016,491.55,5.0,0.0,240.8595
CA-2016-134257,MS-17710,OFF-EN-10003845,1,3/16/2016,3/19/2016,7.38,2.0,0.0,3.3948
CA-2016-137925,JL-15235,OFF-PA-10002659,2,11/30/2016,12/4/2016,23.66,7.0,0.0,10.8836
CA-2016-137925,JL-15235,FUR-BO-10001608,2,11/30/2016,12/4/2016,681.408,12.0,0.2,42.588
CA-2017-140046,KM-16660,OFF-LA-10000305,2,7/28/2017,8/3/2017,18.9,3.0,0.0,8.694
CA-2017-140382,RD-19900,OFF-ST-10003638,1,6/23/2017,6/25/2017,93.68,4.0,0.0,25.2936
CA-2017-140382,RD-19900,OFF-LA-10001934,1,6/23/2017,6/25/2017,21.93,3.0,0.0,10.3071
CA-2017-140382,RD-19900,TEC-PH-10003012,1,6/23/2017,6/25/2017,862.344,7.0,0.2,97.0137
CA-2017-140382,RD-19900,OFF-PA-10001019,1,6/23/2017,6/25/2017,19.98,1.0,0.0,9.3906
CA-2015-164182,ST-20530,TEC-PH-10002070,2,7/14/2015,7/18/2015,13.494,1.0,0.4,-2.249
CA-2015-164182,ST-20530,TEC-PH-10002583,2,7/14/2015,7/18/2015,23.988,2.0,0.4,-13.993
CA-2015-164182,ST-20530,FUR-FU-10001057,2,7/14/2015,7/18/2015,31.984,2.0,0.2,1.1994
CA-2015-164182,ST-20530,OFF-AR-10001044,2,7/14/2015,7/18/2015,41.584,2.0,0.2,4.6782
CA-2018-137365,BP-11095,TEC-AC-10001767,1,11/30/2018,12/3/2018,95.976,3.0,0.2,-10.7973
CA-2017-129847,TA-21385,FUR-FU-10000277,3,9/2/2017,9/4/2017,84.272,2.0,0.6,-75.8448
CA-2015-126963,PS-18760,OFF-PA-10001952,4,6/15/2015,6/15/2015,36.544,2.0,0.2,11.8768
CA-2017-125094,NP-18700,TEC-AC-10004420,2,11/5/2017,11/9/2017,479.72,4.0,0.0,52.7692
CA-2018-107132,SC-20260,OFF-BI-10001071,2,6/26/2018,6/30/2018,102.368,2.0,0.2,37.1084
CA-2018-107132,SC-20260,OFF-SU-10002503,2,6/26/2018,6/30/2018,28.4,5.0,0.0,8.236
CA-2018-107132,SC-20260,OFF-ST-10001490,2,6/26/2018,6/30/2018,713.88,4.0,0.0,214.164
CA-2018-107132,SC-20260,OFF-PA-10003790,2,6/26/2018,6/30/2018,68.52,3.0,0.0,31.5192
CA-2016-139248,RD-19930,TEC-PH-10004094,2,7/25/2016,7/30/2016,623.96,5.0,0.2,38.9975
CA-2015-148369,TH-21115,OFF-BI-10004876,2,9/23/2015,9/27/2015,11.12,4.0,0.0,5.4488
CA-2017-106243,GM-14680,FUR-BO-10003034,2,9/30/2017,10/4/2017,523.92,5.0,0.2,-26.196
CA-2016-126466,JO-15550,OFF-FA-10000490,2,11/9/2016,11/13/2016,2.48,2.0,0.0,1.1656
CA-2016-130365,ZC-21910,OFF-ST-10002574,2,4/25/2016,4/29/2016,221.024,2.0,0.2,-55.256
CA-2016-130365,ZC-21910,FUR-CH-10003535,2,4/25/2016,4/29/2016,128.058,3.0,0.3,-23.7822
CA-2018-143021,AP-10720,OFF-BI-10001628,4,11/19/2018,11/19/2018,58.408,7.0,0.2,18.2525
CA-2018-143021,AP-10720,FUR-TA-10001676,4,11/19/2018,11/19/2018,79.974,3.0,0.4,-29.3238
CA-2016-161767,GK-14620,TEC-MA-10002790,2,11/20/2016,11/24/2016,479.988,2.0,0.4,55.9986
CA-2016-129917,HM-14980,OFF-BI-10001757,3,10/2/2016,10/3/2016,11.808,3.0,0.2,4.1328
CA-2016-129917,HM-14980,OFF-BI-10004828,3,10/2/2016,10/3/2016,53.568,4.0,0.2,19.4184
CA-2016-129917,HM-14980,TEC-PH-10000369,3,10/2/2016,10/3/2016,503.96,5.0,0.2,50.396
CA-2016-115420,LS-16945,OFF-EN-10003862,2,4/25/2016,5/2/2016,21.34,2.0,0.0,9.8164
CA-2017-157588,AR-10570,OFF-BI-10003963,2,7/14/2017,7/19/2017,36.4,5.0,0.0,17.108
CA-2017-157588,AR-10570,FUR-FU-10004848,2,7/14/2017,7/19/2017,51.75,1.0,0.0,15.525
CA-2016-167255,RH-19510,OFF-ST-10001328,1,9/27/2016,9/29/2016,15.51,1.0,0.0,4.3428
CA-2016-167255,RH-19510,OFF-PA-10002377,1,9/27/2016,9/29/2016,146.82,3.0,0.0,73.41
CA-2016-167255,RH-19510,OFF-PA-10003441,1,9/27/2016,9/29/2016,12.96,2.0,0.0,6.2208
CA-2018-162096,TB-21190,OFF-AR-10002221,4,11/10/2018,11/10/2018,7.8,3.0,0.0,2.106
CA-2017-157161,JD-15895,OFF-EN-10001509,1,7/16/2017,7/20/2017,10.2,5.0,0.0,4.794
CA-2017-157161,JD-15895,OFF-AR-10003338,1,7/16/2017,7/20/2017,22.32,3.0,0.0,5.58
CA-2017-157161,JD-15895,OFF-BI-10004728,1,7/16/2017,7/20/2017,24.1,5.0,0.0,11.086
CA-2017-157161,JD-15895,TEC-AC-10000358,1,7/16/2017,7/20/2017,75.98,2.0,0.0,18.2352
CA-2017-157161,JD-15895,OFF-BI-10002764,1,7/16/2017,7/20/2017,6.46,2.0,0.0,3.1654
CA-2017-157161,JD-15895,OFF-PA-10001461,1,7/16/2017,7/20/2017,60.12,9.0,0.0,28.8576
CA-2016-110765,MP-17965,TEC-PH-10004165,1,10/16/2016,10/20/2016,824.97,3.0,0.0,214.4922
CA-2017-163937,JB-16000,FUR-FU-10000010,1,1/10/2017,1/13/2017,24.85,5.0,0.0,7.7035
CA-2018-153822,AB-10105,OFF-ST-10000321,2,9/19/2018,9/25/2018,12.624,2.0,0.2,-2.5248
CA-2018-153822,AB-10105,TEC-AC-10000109,2,9/19/2018,9/25/2018,89.584,2.0,0.2,4.4792
CA-2018-153822,AB-10105,TEC-PH-10002415,2,9/19/2018,9/25/2018,471.92,2.0,0.2,29.495
CA-2018-153822,AB-10105,OFF-BI-10001460,2,9/19/2018,9/25/2018,18.18,4.0,0.7,-13.938
CA-2018-146185,CC-12145,OFF-AR-10002987,2,9/15/2018,9/19/2018,31.744,2.0,0.2,8.3328
CA-2016-112144,CY-12745,OFF-LA-10000443,2,6/28/2016,7/2/2016,5.904,2.0,0.2,1.9926
CA-2016-112144,CY-12745,FUR-FU-10004306,2,6/28/2016,7/2/2016,621.76,4.0,0.2,46.632
US-2017-119298,EP-13915,TEC-PH-10002564,3,11/25/2017,11/28/2017,59.98,2.0,0.0,17.994
CA-2018-155159,DL-13315,OFF-PA-10003724,1,11/25/2018,11/29/2018,48.87,9.0,0.0,23.9463
CA-2018-149076,SO-20335,OFF-PA-10000483,2,1/14/2018,1/19/2018,154.9,5.0,0.0,69.705
CA-2015-146990,BP-11095,OFF-FA-10000611,3,11/7/2015,11/8/2015,5.92,4.0,0.0,2.8416
CA-2015-146990,BP-11095,OFF-PA-10000246,3,11/7/2015,11/8/2015,30.18,3.0,0.0,13.8828
CA-2017-116526,JA-15970,OFF-BI-10004728,2,9/1/2017,9/5/2017,24.1,5.0,0.0,11.086
CA-2017-116526,JA-15970,TEC-PH-10002365,2,9/1/2017,9/5/2017,8.78,1.0,0.0,2.2828
CA-2017-116526,JA-15970,OFF-AP-10002457,2,9/1/2017,9/5/2017,376.74,4.0,0.1,71.162
CA-2017-116526,JA-15970,OFF-BI-10000320,2,9/1/2017,9/5/2017,29.52,4.0,0.0,14.4648
CA-2017-116526,JA-15970,OFF-AR-10004999,2,9/1/2017,9/5/2017,11.96,2.0,0.0,2.99
CA-2017-116526,JA-15970,OFF-BI-10001116,2,9/1/2017,9/5/2017,26.4,5.0,0.0,12.672
CA-2018-158561,BB-11545,OFF-AP-10002651,1,11/11/2018,11/16/2018,1158.12,5.0,0.2,130.2885
CA-2018-165099,DK-13375,OFF-AP-10001634,3,12/11/2018,12/13/2018,1.392,2.0,0.8,-3.7584
CA-2016-109386,RH-19600,OFF-AP-10003266,1,11/8/2016,11/13/2016,44.43,3.0,0.0,18.6606
CA-2016-109386,RH-19600,TEC-PH-10002890,1,11/8/2016,11/13/2016,226.2,5.0,0.0,58.812
CA-2016-109386,RH-19600,FUR-FU-10000308,1,11/8/2016,11/13/2016,186.54,3.0,0.0,41.0388
CA-2016-109386,RH-19600,OFF-AR-10000380,1,11/8/2016,11/13/2016,265.86,7.0,0.0,79.758
CA-2016-109386,RH-19600,OFF-AR-10000122,1,11/8/2016,11/13/2016,27.9,5.0,0.0,6.975
CA-2016-166800,AG-10300,OFF-AP-10004868,2,11/19/2016,11/26/2016,31.08,4.0,0.0,8.3916
CA-2018-117443,JB-15400,OFF-BI-10004002,1,12/23/2018,12/25/2018,13.84,4.0,0.8,-22.144
CA-2018-117443,JB-15400,OFF-PA-10004475,1,12/23/2018,12/25/2018,175.872,4.0,0.2,63.7536
US-2017-134369,BC-11125,OFF-PA-10002195,2,9/16/2017,9/22/2017,12.96,2.0,0.0,6.3504
CA-2018-123687,KC-16675,OFF-AP-10002670,3,5/26/2018,5/29/2018,208.44,3.0,0.0,62.532
CA-2018-123687,KC-16675,OFF-SU-10004498,3,5/26/2018,5/29/2018,25.76,2.0,0.0,0.7728
CA-2016-104871,DR-12940,FUR-CH-10003298,2,3/30/2016,4/3/2016,366.744,4.0,0.3,-110.0232
CA-2015-133158,DW-13195,FUR-FU-10000723,1,8/19/2015,8/21/2015,289.24,7.0,0.0,26.0316
CA-2015-133158,DW-13195,OFF-BI-10000632,1,8/19/2015,8/21/2015,69.456,2.0,0.2,22.5732
CA-2015-126333,ME-18010,OFF-PA-10000223,2,12/23/2015,12/28/2015,5.184,1.0,0.2,1.8144
CA-2016-141740,JF-15490,FUR-CH-10001545,2,11/1/2016,11/5/2016,205.164,2.0,0.1,13.6776
CA-2015-119466,SP-20860,FUR-FU-10001546,2,12/15/2015,12/21/2015,8.544,2.0,0.6,-7.476
CA-2016-154823,KN-16390,OFF-BI-10001098,2,8/21/2016,8/25/2016,12.828,2.0,0.7,-8.9796
CA-2016-154823,KN-16390,FUR-CH-10003379,2,8/21/2016,8/25/2016,598.458,3.0,0.3,-42.747
CA-2016-154823,KN-16390,FUR-FU-10000193,2,8/21/2016,8/25/2016,25.984,1.0,0.2,-3.8976
US-2015-135881,GT-14710,OFF-BI-10000829,2,5/23/2015,5/27/2015,17.96,5.0,0.2,5.837
US-2015-135881,GT-14710,OFF-SU-10003002,2,5/23/2015,5/27/2015,5.04,2.0,0.0,0.1512
US-2015-135881,GT-14710,OFF-AP-10002118,2,5/23/2015,5/27/2015,208.16,1.0,0.0,56.2032
CA-2018-141201,DB-12910,FUR-BO-10001519,1,12/9/2018,12/11/2018,148.257,3.0,0.15,15.6978
CA-2015-114790,FM-14215,OFF-AP-10002578,1,3/11/2015,3/13/2015,146.76,3.0,0.0,38.1576
CA-2015-114790,FM-14215,TEC-AC-10000710,1,3/11/2015,3/13/2015,32.96,2.0,0.0,14.1728
CA-2015-114790,FM-14215,TEC-PH-10000984,1,3/11/2015,3/13/2015,587.97,3.0,0.0,164.6316
CA-2015-114790,FM-14215,OFF-PA-10000213,1,3/11/2015,3/13/2015,14.94,3.0,0.0,7.0218
US-2017-154256,SM-20005,OFF-LA-10003720,1,6/23/2017,6/27/2017,25.83,7.0,0.0,12.1401
CA-2015-124737,AP-10915,OFF-PA-10001837,2,8/23/2015,8/27/2015,15.552,3.0,0.2,5.4432
CA-2015-124737,AP-10915,OFF-SU-10004661,2,8/23/2015,8/27/2015,6.8,1.0,0.2,0.51
CA-2015-124737,AP-10915,FUR-FU-10003274,2,8/23/2015,8/27/2015,4.224,3.0,0.2,1.2672
CA-2015-124737,AP-10915,TEC-PH-10000149,2,8/23/2015,8/27/2015,143.64,9.0,0.2,10.773
CA-2015-124737,AP-10915,OFF-PA-10000019,2,8/23/2015,8/27/2015,31.104,6.0,0.2,10.8864
CA-2015-124737,AP-10915,OFF-PA-10001125,2,8/23/2015,8/27/2015,223.056,9.0,0.2,69.705
US-2018-101840,SP-20545,TEC-PH-10002538,2,2/6/2018,2/12/2018,227.46,6.0,0.0,65.9634
US-2018-101840,SP-20545,OFF-BI-10000279,2,2/6/2018,2/12/2018,46.24,4.0,0.2,15.606
CA-2018-131653,RD-19585,OFF-LA-10001045,2,1/29/2018,2/5/2018,5.22,2.0,0.0,2.4012
US-2017-157840,MC-17575,OFF-PA-10003673,1,12/20/2017,12/23/2017,33.9,5.0,0.0,15.594
CA-2017-145548,EB-13750,OFF-ST-10002562,2,11/11/2017,11/16/2017,28.14,3.0,0.0,7.8792
CA-2017-145548,EB-13750,TEC-AC-10002305,2,11/11/2017,11/16/2017,36.0,2.0,0.0,6.48
CA-2017-145548,EB-13750,OFF-AR-10003373,2,11/11/2017,11/16/2017,92.94,3.0,0.0,25.0938
CA-2017-145548,EB-13750,FUR-CH-10003774,2,11/11/2017,11/16/2017,245.646,3.0,0.1,8.1882
CA-2017-145548,EB-13750,OFF-BI-10001510,2,11/11/2017,11/16/2017,55.008,3.0,0.2,17.19
CA-2017-145548,EB-13750,OFF-BI-10004236,2,11/11/2017,11/16/2017,35.232,3.0,0.2,11.4504
CA-2018-119494,JE-15610,FUR-CH-10004675,2,11/9/2018,11/13/2018,523.392,3.0,0.2,52.3392
CA-2015-124618,CS-11860,TEC-CO-10004202,1,5/2/2015,5/4/2015,479.984,2.0,0.2,89.997
CA-2018-161970,PB-19105,OFF-PA-10004255,2,9/22/2018,9/27/2018,12.96,2.0,0.0,6.2208
CA-2018-161970,PB-19105,OFF-AR-10003896,2,9/22/2018,9/27/2018,17.94,3.0,0.0,6.4584
CA-2018-103443,AT-10735,OFF-ST-10002276,2,12/17/2018,12/23/2018,166.72,2.0,0.0,41.68
CA-2018-103443,AT-10735,OFF-BI-10001617,2,12/17/2018,12/23/2018,24.816,3.0,0.2,8.3754
CA-2018-103443,AT-10735,FUR-FU-10000308,2,12/17/2018,12/23/2018,124.36,2.0,0.0,27.3592
US-2018-165358,SV-20365,TEC-CO-10001943,2,7/18/2018,7/23/2018,599.97,5.0,0.4,69.9965
US-2018-165358,SV-20365,FUR-CH-10002647,2,7/18/2018,7/23/2018,198.744,4.0,0.3,-14.196
US-2018-165358,SV-20365,OFF-SU-10004768,2,7/18/2018,7/23/2018,9.184,2.0,0.2,1.148
CA-2017-160136,PJ-18835,OFF-PA-10002160,2,11/3/2017,11/9/2017,9.248,2.0,0.2,3.3524
CA-2015-150581,NM-18445,FUR-TA-10003748,2,4/8/2015,4/12/2015,99.592,1.0,0.2,2.4898
CA-2015-150581,NM-18445,TEC-AC-10001908,2,4/8/2015,4/12/2015,399.96,4.0,0.0,139.986
CA-2017-119515,TR-21325,OFF-PA-10000552,3,8/14/2017,8/16/2017,15.552,3.0,0.2,5.4432
CA-2015-141355,BF-11005,OFF-AR-10003179,2,9/25/2015,9/30/2015,14.576,2.0,0.2,2.3686
CA-2017-165330,WB-21850,OFF-BI-10004593,4,12/11/2017,12/11/2017,209.6,5.0,0.2,68.12
CA-2017-165330,WB-21850,OFF-AR-10000914,4,12/11/2017,12/11/2017,23.32,2.0,0.0,6.0632
CA-2017-165330,WB-21850,OFF-PA-10000241,4,12/11/2017,12/11/2017,30.98,1.0,0.0,13.941
CA-2017-165330,WB-21850,TEC-AC-10000057,4,12/11/2017,12/11/2017,119.96,4.0,0.0,25.1916
CA-2017-165330,WB-21850,FUR-CH-10003774,4,12/11/2017,12/11/2017,363.92,5.0,0.2,-31.843
CA-2017-165330,WB-21850,OFF-BI-10002824,4,12/11/2017,12/11/2017,35.808,3.0,0.2,11.19
CA-2017-165330,WB-21850,OFF-BI-10004001,4,12/11/2017,12/11/2017,122.688,9.0,0.2,39.8736
CA-2017-165330,WB-21850,FUR-TA-10004619,4,12/11/2017,12/11/2017,892.136,7.0,0.2,111.517
CA-2017-165330,WB-21850,OFF-ST-10000636,4,12/11/2017,12/11/2017,50.22,3.0,0.0,2.0088
CA-2017-165330,WB-21850,OFF-AP-10001469,4,12/11/2017,12/11/2017,83.42,2.0,0.0,24.1918
CA-2017-165330,WB-21850,OFF-BI-10002897,4,12/11/2017,12/11/2017,5.872,2.0,0.2,2.1286
CA-2016-132633,KH-16630,OFF-BI-10002432,1,2/3/2016,2/5/2016,12.144,3.0,0.2,4.0986
CA-2017-157742,KL-16645,OFF-EN-10002592,1,12/29/2017,12/31/2017,27.792,3.0,0.2,10.422
CA-2018-127712,MG-17890,OFF-SU-10002522,2,8/31/2018,9/5/2018,6.208,2.0,0.2,0.6984
CA-2018-169474,JF-15355,OFF-AP-10003971,2,2/4/2018,2/9/2018,32.67,3.0,0.0,8.4942
CA-2015-106726,RS-19765,OFF-ST-10001496,3,12/6/2015,12/8/2015,1261.33,7.0,0.0,327.9458
CA-2017-147473,NL-18310,OFF-PA-10004782,2,5/30/2017,6/3/2017,38.88,6.0,0.0,18.6624
CA-2017-114209,AS-10285,OFF-BI-10000343,2,5/21/2017,5/26/2017,1.964,2.0,0.8,-3.2406
CA-2017-114209,AS-10285,OFF-PA-10003591,2,5/21/2017,5/26/2017,82.656,9.0,0.2,30.996
CA-2015-141901,GM-14500,OFF-PA-10001667,2,8/9/2015,8/14/2015,5.98,1.0,0.0,2.691
CA-2017-164490,SU-20665,OFF-PA-10004971,1,9/5/2017,9/10/2017,9.248,2.0,0.2,3.3524
CA-2017-112256,CK-12205,OFF-AR-10001216,2,7/23/2017,7/28/2017,4.448,2.0,0.2,0.3336
CA-2017-112256,CK-12205,OFF-PA-10004355,2,7/23/2017,7/28/2017,5.184,1.0,0.2,1.8144
CA-2017-112256,CK-12205,OFF-AR-10001953,2,7/23/2017,7/28/2017,175.92,5.0,0.2,15.393
CA-2017-112256,CK-12205,OFF-BI-10004364,2,7/23/2017,7/28/2017,4.752,4.0,0.8,-8.316
CA-2017-112256,CK-12205,OFF-SU-10001165,2,7/23/2017,7/28/2017,13.344,2.0,0.2,1.0008
CA-2017-167416,JM-15580,OFF-EN-10001141,2,5/12/2017,5/17/2017,54.9,5.0,0.0,26.901
CA-2017-106950,JE-15715,OFF-BI-10000014,2,9/2/2017,9/6/2017,22.911,7.0,0.7,-17.5651
CA-2017-106950,JE-15715,OFF-AP-10000159,2,9/2/2017,9/6/2017,309.456,9.0,0.2,34.8138
CA-2017-106950,JE-15715,OFF-AR-10003560,2,9/2/2017,9/6/2017,19.456,4.0,0.2,3.4048
CA-2017-106950,JE-15715,FUR-TA-10001768,2,9/2/2017,9/6/2017,472.518,3.0,0.4,-149.6307
CA-2017-106950,JE-15715,TEC-AC-10002049,2,9/2/2017,9/6/2017,1012.68,3.0,0.2,303.804
CA-2017-106950,JE-15715,OFF-BI-10003166,2,9/2/2017,9/6/2017,17.22,5.0,0.7,-12.628
CA-2018-118724,AR-10825,OFF-AR-10003469,1,7/21/2018,7/25/2018,3.52,2.0,0.0,1.6896
CA-2018-118724,AR-10825,TEC-PH-10002549,1,7/21/2018,7/25/2018,1626.192,9.0,0.2,121.9644
CA-2018-112004,AH-10075,OFF-BI-10003476,3,9/25/2018,9/28/2018,8.595,5.0,0.7,-6.303
CA-2018-112004,AH-10075,OFF-SU-10000157,3,9/25/2018,9/28/2018,190.896,2.0,0.2,-42.9516
US-2018-143175,GA-14515,OFF-ST-10003123,1,8/3/2018,8/6/2018,99.87,3.0,0.0,23.9688
CA-2016-105844,JF-15415,OFF-AR-10001955,1,10/25/2016,10/27/2016,79.36,4.0,0.0,23.808
CA-2018-118864,KH-16690,TEC-PH-10001809,1,6/15/2018,6/19/2018,119.96,1.0,0.2,7.4975
CA-2016-119480,CC-12685,OFF-PA-10000474,2,1/9/2016,1/13/2016,106.32,3.0,0.0,49.9704
CA-2016-119480,CC-12685,OFF-AP-10001205,2,1/9/2016,1/13/2016,163.44,3.0,0.0,45.7632
CA-2016-119480,CC-12685,OFF-AR-10004691,2,1/9/2016,1/13/2016,42.76,2.0,0.0,11.1176
CA-2016-119480,CC-12685,OFF-PA-10004996,2,1/9/2016,1/13/2016,51.55,5.0,0.0,24.2285
US-2016-153374,JF-15565,TEC-AC-10001908,1,2/9/2016,2/13/2016,479.952,6.0,0.2,89.991
CA-2017-101980,RP-19390,OFF-BI-10000666,3,8/19/2017,8/20/2017,146.688,6.0,0.2,55.008
CA-2017-101980,RP-19390,OFF-BI-10004318,3,8/19/2017,8/20/2017,276.784,2.0,0.2,89.9548
CA-2017-101980,RP-19390,OFF-BI-10003429,3,8/19/2017,8/20/2017,25.32,5.0,0.2,9.1785
CA-2018-144596,CD-11980,OFF-PA-10003302,2,11/6/2018,11/10/2018,318.96,9.0,0.0,149.9112
CA-2016-124933,DF-13135,OFF-PA-10003302,1,12/26/2016,12/30/2016,212.64,6.0,0.0,99.9408
CA-2015-159625,SM-20005,OFF-EN-10002621,2,11/23/2015,11/28/2015,23.472,3.0,0.2,8.802
CA-2017-144337,SG-20890,OFF-PA-10000249,1,8/1/2017,8/5/2017,19.648,2.0,0.2,6.6312
CA-2015-117478,LH-16750,OFF-BI-10000050,3,9/21/2015,9/24/2015,6.57,3.0,0.7,-5.037
CA-2018-147410,EJ-14155,OFF-ST-10003805,2,9/4/2018,9/8/2018,421.1,2.0,0.0,105.275
CA-2018-128944,KH-16330,FUR-CH-10000785,1,6/19/2018,6/21/2018,760.116,6.0,0.3,-43.4352
CA-2018-128944,KH-16330,FUR-FU-10004909,1,6/19/2018,6/21/2018,38.784,3.0,0.2,7.272
CA-2018-128944,KH-16330,TEC-AC-10001553,1,6/19/2018,6/21/2018,122.328,9.0,0.2,1.5291
CA-2017-109666,KM-16720,TEC-PH-10004774,2,4/19/2017,4/26/2017,25.98,2.0,0.0,0.7794
CA-2017-109666,KM-16720,OFF-AR-10004582,2,4/19/2017,4/26/2017,3.28,2.0,0.0,1.476
CA-2017-109666,KM-16720,OFF-ST-10000991,2,4/19/2017,4/26/2017,459.88,4.0,0.0,13.7964
CA-2017-109666,KM-16720,OFF-SU-10002522,2,4/19/2017,4/26/2017,7.76,2.0,0.0,2.2504
CA-2017-109666,KM-16720,OFF-AR-10004022,2,4/19/2017,4/26/2017,71.96,2.0,0.0,17.99
CA-2017-109666,KM-16720,OFF-SU-10001218,2,4/19/2017,4/26/2017,54.9,5.0,0.0,15.372
CA-2017-109666,KM-16720,OFF-BI-10000174,2,4/19/2017,4/26/2017,9.28,2.0,0.2,3.248
US-2017-102239,LW-16990,FUR-TA-10003392,3,5/5/2017,5/6/2017,1685.88,6.0,0.0,320.3172
US-2017-102239,LW-16990,OFF-BI-10001890,3,5/5/2017,5/6/2017,5.728,2.0,0.2,2.0048
CA-2015-143168,IG-15085,OFF-PA-10000167,1,10/18/2015,10/23/2015,61.96,2.0,0.0,27.882
CA-2015-143168,IG-15085,OFF-BI-10003784,1,10/18/2015,10/23/2015,1.344,1.0,0.2,0.4704
CA-2018-104906,JP-15460,OFF-PA-10001184,2,2/13/2018,2/17/2018,17.94,3.0,0.0,8.7906
CA-2018-118122,GG-14650,OFF-BI-10002103,2,11/17/2018,11/24/2018,13.904,2.0,0.2,4.5188
US-2015-147774,MM-18280,OFF-BI-10003091,2,1/20/2015,1/26/2015,67.194,1.0,0.7,-51.5154
CA-2018-166926,SO-20335,OFF-PA-10001593,2,12/1/2018,12/8/2018,41.86,7.0,0.0,18.837
CA-2018-166926,SO-20335,FUR-BO-10002598,2,12/1/2018,12/8/2018,141.96,2.0,0.0,41.1684
CA-2016-128013,MF-18250,FUR-FU-10000320,2,8/9/2016,8/16/2016,10.02,3.0,0.0,4.4088
CA-2016-128013,MF-18250,OFF-PA-10001815,2,8/9/2016,8/16/2016,144.12,3.0,0.0,69.1776
CA-2017-123176,JG-15160,OFF-PA-10003971,1,9/27/2017,9/29/2017,17.94,3.0,0.0,8.7906
CA-2017-123176,JG-15160,OFF-AR-10004685,1,9/27/2017,9/29/2017,13.89,3.0,0.0,4.5837
US-2017-117541,JM-16195,OFF-PA-10001609,2,11/14/2017,11/20/2017,16.45,5.0,0.0,7.567
US-2017-117541,JM-16195,FUR-FU-10000550,2,11/14/2017,11/20/2017,19.92,4.0,0.0,6.5736
CA-2017-166282,PK-19075,TEC-AC-10004209,2,4/16/2017,4/22/2017,35.168,4.0,0.2,8.3524
CA-2017-166282,PK-19075,OFF-PA-10003022,2,4/16/2017,4/22/2017,123.088,7.0,0.2,40.0036
CA-2018-141439,TT-21460,FUR-TA-10001039,2,11/26/2018,12/1/2018,257.94,3.0,0.0,67.0644
CA-2018-141439,TT-21460,TEC-PH-10002624,2,11/26/2018,12/1/2018,1879.96,4.0,0.0,545.1884
CA-2018-141439,TT-21460,FUR-FU-10001473,2,11/26/2018,12/1/2018,27.46,2.0,0.0,9.8856
CA-2018-141439,TT-21460,TEC-PH-10001819,2,11/26/2018,12/1/2018,89.98,2.0,0.0,43.1904
CA-2018-141439,TT-21460,FUR-CH-10004287,2,11/26/2018,12/1/2018,828.6,3.0,0.0,240.294
CA-2016-163965,SS-20875,OFF-BI-10004728,2,11/20/2016,11/27/2016,7.23,5.0,0.7,-5.784
CA-2016-163965,SS-20875,OFF-ST-10000918,2,11/20/2016,11/27/2016,17.44,2.0,0.2,1.308
CA-2016-163965,SS-20875,OFF-BI-10004593,2,11/20/2016,11/27/2016,62.88,4.0,0.7,-50.304
CA-2016-163965,SS-20875,FUR-BO-10001337,2,11/20/2016,11/27/2016,290.352,3.0,0.2,-36.294
CA-2018-128783,TG-21640,TEC-AC-10002473,4,9/7/2018,9/7/2018,113.52,4.0,0.0,46.5432
CA-2018-128783,TG-21640,FUR-FU-10003623,4,9/7/2018,9/7/2018,135.3,5.0,0.0,37.884
CA-2015-122217,HP-14815,FUR-FU-10002045,2,11/24/2015,11/29/2015,111.15,5.0,0.0,48.906
US-2018-141558,MH-17290,TEC-PH-10002555,2,3/11/2018,3/16/2018,776.85,5.0,0.4,-181.265
US-2018-141558,MH-17290,OFF-BI-10002794,2,3/11/2018,3/16/2018,12.294,1.0,0.7,-8.6058
US-2018-141558,MH-17290,FUR-TA-10004086,2,3/11/2018,3/16/2018,154.764,3.0,0.4,-46.4292
US-2018-141558,MH-17290,OFF-ST-10004946,2,3/11/2018,3/16/2018,43.28,1.0,0.2,3.246
CA-2017-139941,CB-12415,OFF-PA-10000241,2,6/12/2017,6/17/2017,92.94,3.0,0.0,41.823
CA-2017-139941,CB-12415,OFF-AP-10004036,2,6/12/2017,6/17/2017,52.56,3.0,0.0,18.396
CA-2016-166583,VD-21670,TEC-PH-10001578,2,6/26/2016,6/30/2016,971.88,3.0,0.2,109.3365
CA-2018-100412,SR-20425,FUR-CH-10002647,2,12/22/2018,12/26/2018,141.96,2.0,0.0,35.49
CA-2018-142909,AG-10330,FUR-TA-10003008,1,12/22/2018,12/25/2018,182.55,2.0,0.5,-135.087
CA-2015-137911,BP-11095,OFF-PA-10004071,2,10/9/2015,10/15/2015,88.768,2.0,0.2,31.0688
CA-2016-106208,JW-16075,OFF-AP-10004980,2,12/10/2016,12/15/2016,53.088,7.0,0.8,-108.8304
US-2016-136749,LH-16900,FUR-FU-10000747,1,12/25/2016,12/27/2016,275.88,6.0,0.0,46.8996
